employee_id,employee_code,first_name,last_name,full_name,gender,date_of_birth,email,phone_number,branch_id,department,designation,manager_id,joining_date,experience_years,salary,employment_type,performance_rating,employee_status
134,BKAIEMP295892,Rudra,Pai,Rudra Pai,Male,1974-07-17,rudra.pai134@bankai.com,4041574733,89,Compliance,Clerk,95.0,2010-07-08,21,26369,Permanent,4.3,Active
135,BKAIEMP408036,Laban,Devan,Laban Devan,Male,1985-07-14,laban.devan135@bankai.com,9933083301,14,Corporate Banking,Sales Executive,84.0,2017-07-06,34,40043,Permanent,4.3,Active
136,BKAIEMP744718,Chandresh,Devan,Chandresh Devan,Male,1978-07-16,chandresh.devan136@bankai.com,8267734540,36,Retail Banking,Cashier,20.0,2006-07-09,22,38310,Permanent,4.5,Active
137,BKAIEMP136489,Anjali,Gill,Anjali Gill,Female,1997-07-11,anjali.gill137@bankai.com,2067240049,9,Operations,Relationship Manager,94.0,2015-07-07,28,70090,Contract,2.6,Active
138,BKAIEMP900152,Lucky,Sha,Lucky Sha,Male,2001-07-10,lucky.sha138@bankai.com,2874315274,74,Loans,Cashier,136.0,2015-07-07,28,38042,Permanent,3.2,Active
139,BKAIEMP505785,Manbir,Hans,Manbir Hans,Male,1970-07-18,manbir.hans139@bankai.com,9668516122,16,Customer Service,Relationship Manager,67.0,2012-07-07,33,59062,Contract,3.2,Active
140,BKAIEMP574001,Aarush,Lal,Aarush Lal,Male,1994-07-12,aarush.lal140@bankai.com,3745499045,92,Compliance,Relationship Manager,23.0,2016-07-06,4,67768,Permanent,3.9,Active
141,BKAIEMP932250,Viraj,Mohanty,Viraj Mohanty,Male,1982-07-15,viraj.mohanty141@bankai.com,6841459332,66,Operations,Relationship Manager,32.0,2020-07-05,11,54101,Permanent,3.7,Active
142,BKAIEMP236074,Rachit,Sagar,Rachit Sagar,Male,1966-07-19,rachit.sagar142@bankai.com,8339187851,12,Corporate Banking,Cashier,80.0,2014-07-07,35,40684,Permanent,4.4,Active
143,BKAIEMP571832,Zayyan,Jain,Zayyan Jain,Male,1976-07-16,zayyan.jain143@bankai.com,2587139718,88,Human Resources,Clerk,89.0,2022-07-05,4,34783,Permanent,4.0,Active
144,BKAIEMP971776,Dominic,Varghese,Dominic Varghese,Male,1998-07-11,dominic.varghese144@bankai.com,7908740640,67,Loans,Customer Service Executive,78.0,2021-07-05,3,30307,Permanent,4.3,Active
145,BKAIEMP362778,Aradhana,Sampath,Aradhana Sampath,Female,1993-07-12,aradhana.sampath145@bankai.com,1801704622,82,Human Resources,Credit Analyst,71.0,2022-07-05,5,69845,Permanent,2.7,Active
146,BKAIEMP790731,Udarsh,Purohit,Udarsh Purohit,Male,1966-07-19,udarsh.purohit146@bankai.com,1825128682,93,Information Technology,Customer Service Executive,87.0,2008-07-08,10,26349,Permanent,2.6,Active
147,BKAIEMP904214,Manthan,Sheth,Manthan Sheth,Male,1969-07-18,manthan.sheth147@bankai.com,8633752431,54,Information Technology,Customer Service Executive,8.0,2011-07-08,13,42877,Permanent,4.9,Active
148,BKAIEMP575575,Adweta,Khosla,Adweta Khosla,Female,2001-07-10,adweta.khosla148@bankai.com,1190790306,89,Retail Banking,Operations Executive,41.0,2012-07-07,19,43619,Permanent,3.0,Active
149,BKAIEMP518084,Ikbal,Bhalla,Ikbal Bhalla,Male,1997-07-11,ikbal.bhalla149@bankai.com,8439599534,98,Finance,Operations Executive,132.0,2009-07-08,22,33479,Permanent,3.7,Active
150,BKAIEMP502810,Samuel,Mital,Samuel Mital,Male,1966-07-19,samuel.mital150@bankai.com,0892687056,54,Operations,Assistant Manager,41.0,2016-07-06,18,78929,Permanent,3.0,Active
151,BKAIEMP621530,Tara,Dixit,Tara Dixit,Female,2004-07-09,tara.dixit151@bankai.com,6287334270,12,Risk Management,Cashier,130.0,2012-07-07,19,32888,Permanent,3.4,Active
152,BKAIEMP399628,Ekalinga,Rama,Ekalinga Rama,Male,1971-07-18,ekalinga.rama152@bankai.com,4351751830,2,Corporate Banking,Credit Analyst,111.0,2022-07-05,30,67332,Permanent,4.4,Active
153,BKAIEMP480133,Anmol,Bora,Anmol Bora,Male,1970-07-18,anmol.bora153@bankai.com,9837354033,37,Corporate Banking,Customer Service Executive,99.0,2010-07-08,12,39757,Permanent,3.2,Inactive
154,BKAIEMP513037,Harsh,Ranganathan,Harsh Ranganathan,Male,1982-07-15,harsh.ranganathan154@bankai.com,8546785445,44,Human Resources,Relationship Manager,94.0,2022-07-05,6,58045,Permanent,3.5,Active
155,BKAIEMP644559,Chandran,Singh,Chandran Singh,Male,1976-07-16,chandran.singh155@bankai.com,3556093204,20,Information Technology,Operations Executive,132.0,2022-07-05,30,40746,Contract,3.3,Active
156,BKAIEMP631958,Sathvik,Merchant,Sathvik Merchant,Male,1973-07-17,sathvik.merchant156@bankai.com,3536937854,69,Compliance,Sales Executive,145.0,2017-07-06,21,45561,Permanent,3.4,Active
157,BKAIEMP725905,Hamsini,Pandey,Hamsini Pandey,Female,1975-07-17,hamsini.pandey157@bankai.com,2872808010,34,Information Technology,Customer Service Executive,148.0,2019-07-06,1,26682,Permanent,2.9,Active
158,BKAIEMP961574,Jack,Bir,Jack Bir,Male,1990-07-13,jack.bir158@bankai.com,0387509977,5,Information Technology,Sales Executive,29.0,2020-07-05,9,30620,Permanent,3.5,Active
159,BKAIEMP989587,Samesh,Arora,Samesh Arora,Male,2002-07-10,samesh.arora159@bankai.com,8484086211,91,Loans,Customer Service Executive,133.0,2020-07-05,30,43379,Permanent,4.2,Active
160,BKAIEMP458955,Gopal,Vyas,Gopal Vyas,Male,1971-07-18,gopal.vyas160@bankai.com,5461567933,46,Customer Service,Relationship Manager,157.0,2011-07-08,34,57600,Contract,3.2,Active
161,BKAIEMP839142,Charita,Ravi,Charita Ravi,Female,1992-07-12,charita.ravi161@bankai.com,6870021765,89,Compliance,Clerk,82.0,2011-07-08,18,27714,Permanent,4.8,Active
162,BKAIEMP498138,Ansh,Karpe,Ansh Karpe,Male,1980-07-15,ansh.karpe162@bankai.com,9740148902,45,Loans,Customer Service Executive,75.0,2025-07-04,34,34425,Contract,2.7,Active
163,BKAIEMP311883,Ekbal,Rao,Ekbal Rao,Male,1971-07-18,ekbal.rao163@bankai.com,4293968562,35,Human Resources,Operations Executive,70.0,2022-07-05,13,33579,Permanent,4.0,Active
164,BKAIEMP155040,Avi,Chaudhari,Avi Chaudhari,Male,1999-07-11,avi.chaudhari164@bankai.com,3159996504,53,Finance,Customer Service Executive,121.0,2023-07-05,14,29504,Permanent,3.9,Active
165,BKAIEMP600641,Pranav,Prashad,Pranav Prashad,Male,1993-07-12,pranav.prashad165@bankai.com,2961943114,97,Customer Service,Clerk,83.0,2017-07-06,30,32582,Permanent,4.4,Active
166,BKAIEMP283568,Robert,Nadig,Robert Nadig,Male,1979-07-16,robert.nadig166@bankai.com,1104754121,23,Retail Banking,Operations Executive,102.0,2011-07-08,2,36105,Contract,4.9,Active
167,BKAIEMP451317,Yashvi,Reddy,Yashvi Reddy,Female,1987-07-14,yashvi.reddy167@bankai.com,0158199560,59,Human Resources,Branch Manager,,2010-07-08,6,154738,Permanent,2.8,Active
168,BKAIEMP270387,Brijesh,Kibe,Brijesh Kibe,Male,1976-07-16,brijesh.kibe168@bankai.com,6224447212,83,Customer Service,Sales Executive,48.0,2026-07-04,21,54137,Permanent,3.2,Active
169,BKAIEMP967161,Mason,Sule,Mason Sule,Male,1978-07-16,mason.sule169@bankai.com,5437993712,66,Finance,Customer Service Executive,23.0,2014-07-07,25,28125,Permanent,2.9,Active
170,BKAIEMP568436,Ojas,Rai,Ojas Rai,Male,1988-07-13,ojas.rai170@bankai.com,7569245937,43,Customer Service,Loan Officer,150.0,2008-07-08,15,35749,Permanent,3.4,Active
171,BKAIEMP525110,Nathaniel,Manne,Nathaniel Manne,Male,1973-07-17,nathaniel.manne171@bankai.com,9356465193,91,Customer Service,Cashier,31.0,2006-07-09,10,34667,Permanent,3.1,Active
172,BKAIEMP536045,Agastya,Shenoy,Agastya Shenoy,Male,1970-07-18,agastya.shenoy172@bankai.com,7416724342,61,Human Resources,Cashier,171.0,2020-07-05,23,33108,Permanent,4.0,Active
173,BKAIEMP181896,Udarsh,Srinivas,Udarsh Srinivas,Male,1969-07-18,udarsh.srinivas173@bankai.com,8868058911,15,Retail Banking,Customer Service Executive,141.0,2010-07-08,23,31624,Permanent,2.9,Active
174,BKAIEMP851742,Anthony,Ratta,Anthony Ratta,Male,1968-07-18,anthony.ratta174@bankai.com,6101438889,63,Corporate Banking,Relationship Manager,131.0,2012-07-07,13,48646,Permanent,3.8,Active
175,BKAIEMP858414,Rachit,Raman,Rachit Raman,Male,2004-07-09,rachit.raman175@bankai.com,9825071461,51,Customer Service,Cashier,1.0,2020-07-05,19,43950,Permanent,3.6,Active
176,BKAIEMP595002,Nachiket,Oza,Nachiket Oza,Male,2003-07-10,nachiket.oza176@bankai.com,3875717751,37,Risk Management,Assistant Manager,47.0,2022-07-05,4,85094,Permanent,4.3,Active
177,BKAIEMP495833,Advay,Oza,Advay Oza,Male,1981-07-15,advay.oza177@bankai.com,2382825867,11,Human Resources,Credit Analyst,35.0,2006-07-09,28,72791,Permanent,5.0,Active
178,BKAIEMP892911,Girik,Sankaran,Girik Sankaran,Male,2004-07-09,girik.sankaran178@bankai.com,0937966033,39,Compliance,Clerk,173.0,2009-07-08,0,28948,Permanent,4.6,Active
179,BKAIEMP133782,Charan,Yadav,Charan Yadav,Male,1979-07-16,charan.yadav179@bankai.com,5537147859,79,Retail Banking,Loan Officer,62.0,2020-07-05,7,39409,Permanent,2.6,Active
180,BKAIEMP521805,Deepa,Pall,Deepa Pall,Female,1977-07-16,deepa.pall180@bankai.com,7924991251,30,Human Resources,Assistant Manager,56.0,2025-07-04,2,64591,Permanent,3.2,Active
181,BKAIEMP348411,Hemani,Prakash,Hemani Prakash,Female,1986-07-14,hemani.prakash181@bankai.com,8669296627,19,Human Resources,Loan Officer,57.0,2013-07-07,20,54693,Permanent,3.9,Active
182,BKAIEMP682851,Geetika,Suri,Geetika Suri,Female,1974-07-17,geetika.suri182@bankai.com,2257905072,7,Finance,Relationship Manager,165.0,2014-07-07,27,79371,Permanent,3.5,Active
183,BKAIEMP352673,Zayyan,Talwar,Zayyan Talwar,Male,1991-07-13,zayyan.talwar183@bankai.com,7677219034,39,Loans,Operations Executive,119.0,2025-07-04,30,48428,Permanent,3.5,Active
184,BKAIEMP778120,Maanas,Ganguly,Maanas Ganguly,Male,2000-07-10,maanas.ganguly184@bankai.com,9788191485,58,Finance,Loan Officer,24.0,2009-07-08,21,47483,Permanent,3.4,Active
185,BKAIEMP327558,Ikbal,Sandal,Ikbal Sandal,Male,1975-07-17,ikbal.sandal185@bankai.com,3407451713,27,Finance,Assistant Manager,78.0,2026-07-04,35,66940,Contract,4.9,Active
186,BKAIEMP829417,Upadhriti,Gandhi,Upadhriti Gandhi,Female,1967-07-19,upadhriti.gandhi186@bankai.com,3309584982,91,Operations,Cashier,102.0,2019-07-06,15,43090,Permanent,3.2,Active
187,BKAIEMP637727,Kiaan,Varkey,Kiaan Varkey,Male,1974-07-17,kiaan.varkey187@bankai.com,2604223253,60,Corporate Banking,Loan Officer,185.0,2011-07-08,23,55986,Permanent,3.4,Active
188,BKAIEMP117007,Krish,Sachdeva,Krish Sachdeva,Male,1989-07-13,krish.sachdeva188@bankai.com,7116845775,71,Information Technology,Loan Officer,149.0,2013-07-07,9,54345,Permanent,3.3,Active
189,BKAIEMP369826,Vasudha,Parmar,Vasudha Parmar,Female,1974-07-17,vasudha.parmar189@bankai.com,8636374545,93,Compliance,Cashier,118.0,2021-07-05,21,36540,Permanent,4.3,Active
190,BKAIEMP649395,Watika,Oza,Watika Oza,Female,2003-07-10,watika.oza190@bankai.com,0170127706,10,Retail Banking,Customer Service Executive,2.0,2013-07-07,3,29505,Permanent,3.1,Active
191,BKAIEMP163386,Fariq,Mahal,Fariq Mahal,Male,1966-07-19,fariq.mahal191@bankai.com,5415206436,82,Information Technology,Customer Service Executive,124.0,2011-07-08,23,25515,Permanent,3.9,Active
192,BKAIEMP117975,Hredhaan,Sood,Hredhaan Sood,Male,1973-07-17,hredhaan.sood192@bankai.com,2938700516,90,Risk Management,Loan Officer,46.0,2023-07-05,18,41312,Permanent,3.1,Active
193,BKAIEMP182857,Ishwar,Rajagopal,Ishwar Rajagopal,Male,1982-07-15,ishwar.rajagopal193@bankai.com,1155426221,52,Compliance,Cashier,145.0,2019-07-06,25,32400,Permanent,4.6,Active
194,BKAIEMP198042,Gayathri,Sarraf,Gayathri Sarraf,Female,1980-07-15,gayathri.sarraf194@bankai.com,3269731121,49,Risk Management,Customer Service Executive,142.0,2011-07-08,2,26838,Permanent,4.3,Active
195,BKAIEMP693343,Upadhriti,Murty,Upadhriti Murty,Female,1999-07-11,upadhriti.murty195@bankai.com,3413899940,68,Retail Banking,Customer Service Executive,59.0,2020-07-05,21,43572,Permanent,2.6,Active
196,BKAIEMP288066,Yashoda,Gulati,Yashoda Gulati,Female,1985-07-14,yashoda.gulati196@bankai.com,4037613791,3,Operations,Credit Analyst,151.0,2022-07-05,2,76102,Contract,3.2,Active
197,BKAIEMP447843,Nathan,Deo,Nathan Deo,Male,1981-07-15,nathan.deo197@bankai.com,9658271091,97,Loans,Sales Executive,177.0,2024-07-04,34,46409,Permanent,3.4,Active
198,BKAIEMP911131,Anmol,Bhasin,Anmol Bhasin,Male,1985-07-14,anmol.bhasin198@bankai.com,8486661889,4,Customer Service,Assistant Manager,116.0,2011-07-08,25,67475,Permanent,4.9,Active
199,BKAIEMP909676,Mohammed,Brar,Mohammed Brar,Male,1966-07-19,mohammed.brar199@bankai.com,2856914630,38,Operations,Customer Service Executive,183.0,2024-07-04,5,27688,Permanent,3.4,Active
200,BKAIEMP211726,Dalbir,Setty,Dalbir Setty,Male,2000-07-10,dalbir.setty200@bankai.com,4210202758,1,Customer Service,Cashier,114.0,2015-07-07,23,33839,Permanent,2.7,Active
201,BKAIEMP127537,Quincy,Date,Quincy Date,Male,2000-07-10,quincy.date201@bankai.com,1056481491,46,Human Resources,Customer Service Executive,24.0,2007-07-09,6,44596,Permanent,4.7,Active
202,BKAIEMP354533,Pranit,Bhakta,Pranit Bhakta,Male,1969-07-18,pranit.bhakta202@bankai.com,9252419138,67,Loans,Operations Executive,176.0,2014-07-07,35,35554,Permanent,3.3,Active
203,BKAIEMP414313,Jason,Batra,Jason Batra,Male,1975-07-17,jason.batra203@bankai.com,5622086353,10,Finance,Cashier,65.0,2019-07-06,26,41246,Permanent,3.0,Active
204,BKAIEMP982495,Balvan,Pradhan,Balvan Pradhan,Male,1966-07-19,balvan.pradhan204@bankai.com,8023806174,49,Finance,Clerk,113.0,2016-07-06,21,29055,Permanent,4.6,Inactive
205,BKAIEMP602278,Vedant,Anand,Vedant Anand,Male,1985-07-14,vedant.anand205@bankai.com,3494937597,23,Risk Management,Cashier,82.0,2017-07-06,12,41089,Contract,4.5,Active
206,BKAIEMP219420,Faqid,Ahuja,Faqid Ahuja,Male,1969-07-18,faqid.ahuja206@bankai.com,0385050641,26,Information Technology,Sales Executive,140.0,2021-07-05,23,52338,Permanent,2.6,Active
207,BKAIEMP971662,Ubika,Swamy,Ubika Swamy,Female,2001-07-10,ubika.swamy207@bankai.com,2410386571,53,Compliance,Relationship Manager,36.0,2006-07-09,18,64846,Permanent,4.1,Active
208,BKAIEMP710527,Ekani,Ramesh,Ekani Ramesh,Female,1980-07-15,ekani.ramesh208@bankai.com,9906234456,69,Human Resources,Assistant Manager,178.0,2013-07-07,30,77814,Permanent,4.9,Active
209,BKAIEMP214682,Madhavi,Kaur,Madhavi Kaur,Female,1990-07-13,madhavi.kaur209@bankai.com,3291212775,85,Finance,Customer Service Executive,43.0,2006-07-09,5,26451,Permanent,4.1,Active
210,BKAIEMP211090,Rachita,Johal,Rachita Johal,Female,2005-07-09,rachita.johal210@bankai.com,4741124903,13,Customer Service,Cashier,57.0,2010-07-08,27,41999,Permanent,4.2,Active
211,BKAIEMP258067,Jeet,Parekh,Jeet Parekh,Male,1983-07-15,jeet.parekh211@bankai.com,8044206788,4,Compliance,Cashier,27.0,2017-07-06,32,38630,Contract,2.7,Active
212,BKAIEMP577450,Dalaja,Dey,Dalaja Dey,Female,1992-07-12,dalaja.dey212@bankai.com,0032365199,67,Compliance,Cashier,90.0,2011-07-08,21,28198,Permanent,4.2,Active
213,BKAIEMP123682,Bachittar,Hora,Bachittar Hora,Male,1984-07-14,bachittar.hora213@bankai.com,2151070296,83,Corporate Banking,Sales Executive,174.0,2021-07-05,7,54264,Permanent,2.9,Active
214,BKAIEMP936507,Rayaan,Sandhu,Rayaan Sandhu,Male,1980-07-15,rayaan.sandhu214@bankai.com,5324472099,81,Loans,Clerk,48.0,2006-07-09,14,32769,Permanent,2.6,Active
215,BKAIEMP104666,Zaid,Sabharwal,Zaid Sabharwal,Male,1992-07-12,zaid.sabharwal215@bankai.com,0146263838,27,Customer Service,Customer Service Executive,193.0,2024-07-04,24,43918,Permanent,4.7,Active
216,BKAIEMP803281,Wriddhish,Sundaram,Wriddhish Sundaram,Male,1974-07-17,wriddhish.sundaram216@bankai.com,9856420593,68,Finance,Cashier,153.0,2014-07-07,16,37862,Permanent,3.4,Active
217,BKAIEMP744333,Warinder,Wagle,Warinder Wagle,Male,1968-07-18,warinder.wagle217@bankai.com,9321334803,11,Loans,Sales Executive,81.0,2023-07-05,19,37817,Permanent,3.0,Active
218,BKAIEMP702727,Gabriel,Goda,Gabriel Goda,Male,1981-07-15,gabriel.goda218@bankai.com,9559059929,55,Loans,Cashier,125.0,2006-07-09,8,42608,Permanent,4.1,Inactive
219,BKAIEMP296187,Mohammed,Gill,Mohammed Gill,Male,1985-07-14,mohammed.gill219@bankai.com,0103930870,58,Information Technology,Cashier,14.0,2015-07-07,8,25314,Permanent,3.0,Active
220,BKAIEMP817956,Dhruv,Oak,Dhruv Oak,Male,1974-07-17,dhruv.oak220@bankai.com,5002921851,54,Compliance,Customer Service Executive,126.0,2021-07-05,26,27708,Permanent,4.5,Active
221,BKAIEMP276379,Chandresh,Nayar,Chandresh Nayar,Male,1976-07-16,chandresh.nayar221@bankai.com,5226752895,73,Compliance,Loan Officer,141.0,2010-07-08,18,42419,Permanent,3.2,Active
222,BKAIEMP896922,Saanvi,Mohanty,Saanvi Mohanty,Female,1977-07-16,saanvi.mohanty222@bankai.com,2209690295,70,Operations,Customer Service Executive,109.0,2023-07-05,2,33111,Permanent,5.0,Active
223,BKAIEMP223088,Charles,Taneja,Charles Taneja,Male,1990-07-13,charles.taneja223@bankai.com,5135521570,27,Information Technology,Sales Executive,177.0,2015-07-07,28,58214,Permanent,4.1,Active
224,BKAIEMP944565,Bahadurjit,Palla,Bahadurjit Palla,Male,2002-07-10,bahadurjit.palla224@bankai.com,1006762676,73,Finance,Relationship Manager,137.0,2018-07-06,13,56034,Permanent,4.3,Active
225,BKAIEMP242175,Chandresh,Srinivas,Chandresh Srinivas,Male,1979-07-16,chandresh.srinivas225@bankai.com,2710405411,8,Customer Service,Sales Executive,222.0,2006-07-09,6,34157,Permanent,2.8,Active
226,BKAIEMP613234,Faris,Borde,Faris Borde,Male,1996-07-11,faris.borde226@bankai.com,5997062962,74,Customer Service,Loan Officer,161.0,2013-07-07,25,59587,Permanent,4.1,Active
227,BKAIEMP828449,Harshil,Gupta,Harshil Gupta,Male,1982-07-15,harshil.gupta227@bankai.com,8844431069,59,Compliance,Customer Service Executive,84.0,2008-07-08,17,25081,Permanent,4.6,Active
228,BKAIEMP991401,Avni,Patel,Avni Patel,Female,2001-07-10,avni.patel228@bankai.com,6149731032,69,Risk Management,Customer Service Executive,56.0,2013-07-07,22,31941,Permanent,3.3,Active
229,BKAIEMP926596,Dalbir,Morar,Dalbir Morar,Male,1984-07-14,dalbir.morar229@bankai.com,7741862565,88,Retail Banking,Relationship Manager,12.0,2023-07-05,31,75119,Permanent,4.8,Active
230,BKAIEMP312146,Karan,Sarraf,Karan Sarraf,Male,1997-07-11,karan.sarraf230@bankai.com,4349021158,84,Customer Service,Clerk,41.0,2018-07-06,27,23529,Permanent,3.1,Active
231,BKAIEMP755993,Bhavani,Ram,Bhavani Ram,Female,1986-07-14,bhavani.ram231@bankai.com,8793741608,93,Operations,Relationship Manager,110.0,2006-07-09,25,50976,Permanent,2.5,Active
232,BKAIEMP109738,Ethan,Dara,Ethan Dara,Male,2005-07-09,ethan.dara232@bankai.com,2233206163,90,Finance,Loan Officer,210.0,2023-07-05,28,62676,Permanent,3.7,Active
233,BKAIEMP428572,Nathaniel,Bhavsar,Nathaniel Bhavsar,Male,1982-07-15,nathaniel.bhavsar233@bankai.com,6868548709,39,Loans,Sales Executive,98.0,2022-07-05,6,51023,Contract,2.9,Active
234,BKAIEMP468247,Daksh,Sachdeva,Daksh Sachdeva,Male,1992-07-12,daksh.sachdeva234@bankai.com,2999119148,81,Loans,Customer Service Executive,106.0,2007-07-09,28,39496,Permanent,2.7,Active
235,BKAIEMP468611,Sanaya,Sunder,Sanaya Sunder,Female,1978-07-16,sanaya.sunder235@bankai.com,0246299606,41,Loans,Customer Service Executive,64.0,2018-07-06,24,27760,Permanent,4.0,Active
236,BKAIEMP989079,Wazir,Luthra,Wazir Luthra,Male,1986-07-14,wazir.luthra236@bankai.com,0544471324,27,Human Resources,Clerk,156.0,2010-07-08,1,25090,Permanent,3.2,Active
237,BKAIEMP504630,Turvi,Chakraborty,Turvi Chakraborty,Female,1998-07-11,turvi.chakraborty237@bankai.com,7367850821,31,Compliance,Clerk,164.0,2007-07-09,31,23163,Permanent,4.9,Inactive
238,BKAIEMP483162,Ekanta,Viswanathan,Ekanta Viswanathan,Female,1971-07-18,ekanta.viswanathan238@bankai.com,2330307053,88,Loans,Relationship Manager,196.0,2011-07-08,26,49783,Permanent,2.7,Active
239,BKAIEMP631219,Zayyan,Ranganathan,Zayyan Ranganathan,Male,1987-07-14,zayyan.ranganathan239@bankai.com,0357972798,81,Human Resources,Assistant Manager,197.0,2013-07-07,25,73879,Permanent,2.7,Active
240,BKAIEMP182860,Kai,Chana,Kai Chana,Male,1973-07-17,kai.chana240@bankai.com,0602933334,27,Loans,Loan Officer,138.0,2016-07-06,19,60606,Permanent,4.4,Active
241,BKAIEMP865416,Aayush,Som,Aayush Som,Male,1990-07-13,aayush.som241@bankai.com,2903494466,8,Operations,Loan Officer,23.0,2013-07-07,27,42601,Permanent,4.0,Active
242,BKAIEMP113280,Janani,Shukla,Janani Shukla,Female,1997-07-11,janani.shukla242@bankai.com,8969108589,90,Retail Banking,Operations Executive,42.0,2011-07-08,7,41360,Permanent,4.5,Active
243,BKAIEMP868538,Chatura,Subramaniam,Chatura Subramaniam,Male,1998-07-11,chatura.subramaniam243@bankai.com,5454443283,99,Retail Banking,Relationship Manager,86.0,2013-07-07,17,62824,Permanent,3.2,Inactive
244,BKAIEMP477617,Nathaniel,Dey,Nathaniel Dey,Male,2002-07-10,nathaniel.dey244@bankai.com,7446660993,64,Information Technology,Cashier,43.0,2015-07-07,32,30154,Permanent,2.8,Active
245,BKAIEMP102693,Vyanjana,Parmer,Vyanjana Parmer,Female,2003-07-10,vyanjana.parmer245@bankai.com,2824172482,2,Operations,Loan Officer,12.0,2011-07-08,32,58853,Permanent,2.9,Active
246,BKAIEMP335421,Raagini,Kapoor,Raagini Kapoor,Female,1985-07-14,raagini.kapoor246@bankai.com,6554947170,32,Risk Management,Customer Service Executive,235.0,2016-07-06,26,33888,Permanent,3.9,Active
247,BKAIEMP943409,Balendra,Sodhi,Balendra Sodhi,Male,1972-07-17,balendra.sodhi247@bankai.com,8168460223,6,Risk Management,Assistant Manager,18.0,2012-07-07,14,88378,Permanent,4.6,Active
248,BKAIEMP405759,Veer,Dhar,Veer Dhar,Male,1969-07-18,veer.dhar248@bankai.com,2175250074,39,Information Technology,Branch Manager,,2019-07-06,12,150807,Permanent,4.9,Inactive
249,BKAIEMP897423,Gauri,Suri,Gauri Suri,Female,1990-07-13,gauri.suri249@bankai.com,2966667600,20,Retail Banking,Operations Executive,239.0,2013-07-07,34,30783,Permanent,3.4,Active
250,BKAIEMP895794,Advika,Nagy,Advika Nagy,Female,1981-07-15,advika.nagy250@bankai.com,0033542168,95,Customer Service,Clerk,27.0,2020-07-05,0,30680,Contract,3.5,Active
251,BKAIEMP197545,Bhavini,Bath,Bhavini Bath,Female,2003-07-10,bhavini.bath251@bankai.com,4789856257,30,Human Resources,Relationship Manager,106.0,2015-07-07,17,75045,Contract,2.7,Active
252,BKAIEMP720647,Saksham,Bahl,Saksham Bahl,Male,1969-07-18,saksham.bahl252@bankai.com,3230982150,8,Risk Management,Sales Executive,170.0,2022-07-05,4,37758,Permanent,4.6,Active
